replay_type,seed,episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
prioritized,2,1143,252858,0.05,-1.0,246,28.97,131.17,0.008738,75000,0.6,1.0,0.206005,18.145149,0.35486,-0.243501,0.665229,3.494788
prioritized,2,1144,253158,0.05,,300,23.1,25.3,0.008892,75000,0.6,1.0,0.205834,18.145149,0.338056,-0.105473,0.657749,3.548202
prioritized,2,1145,253458,0.05,,300,27.7,28.3,0.008663,75000,0.6,1.0,0.205148,18.145149,0.326439,-0.116358,0.650446,3.345516
prioritized,2,1146,253758,0.05,,300,28.5,25.5,0.007714,75000,0.6,1.0,0.202539,18.145149,0.312436,-0.122178,0.568889,2.991209
prioritized,2,1147,254058,0.05,,300,27.7,25.5,0.009347,75000,0.6,1.0,0.203321,18.145149,0.291445,-0.090408,0.577703,2.91967
prioritized,2,1148,254195,0.05,1.0,137,131.71,24.12,0.0108,75000,0.6,1.0,0.207094,18.145149,0.376957,-0.056834,0.604463,2.833196
prioritized,2,1149,254495,0.05,,300,25.3,25.1,0.007519,75000,0.6,1.0,0.203775,18.145149,0.320569,-0.17212,0.625845,3.204386
prioritized,2,1150,254795,0.05,,300,25.3,25.3,0.006564,75000,0.6,1.0,0.202545,18.145149,0.320674,-0.153645,0.548328,2.758193
prioritized,2,1151,255005,0.05,-1.0,210,20.75,131.35,0.006147,75000,0.6,1.0,0.202333,18.145149,0.330024,-0.127789,0.489427,2.359309
prioritized,2,1152,255146,0.05,1.0,141,131.69,24.1,0.008131,75000,0.6,1.0,0.203401,18.145149,0.326205,-0.203048,0.654005,3.754881
prioritized,2,1153,255440,0.05,-1.0,294,20.73,130.93,0.007855,75000,0.6,1.0,0.203469,18.145149,0.326541,-0.125725,0.601578,3.213283
prioritized,2,1154,255587,0.05,1.0,147,131.66,22.07,0.005774,75000,0.6,1.0,0.203391,18.145149,0.341303,-0.126654,0.565406,3.076671
prioritized,2,1155,255714,0.05,1.0,127,131.76,26.97,0.006766,75000,0.6,1.0,0.20439,18.145149,0.36726,-0.2423,0.727678,4.146301
prioritized,2,1156,255809,0.05,1.0,95,131.92,19.73,0.007715,75000,0.6,1.0,0.203058,18.145149,0.330949,-0.274034,0.770405,3.963192
prioritized,2,1157,256109,0.05,,300,24.1,25.3,0.0085,75000,0.6,1.0,0.204966,18.145149,0.325864,-0.212095,0.727878,3.764837
prioritized,2,1158,256409,0.05,,300,28.7,25.3,0.00836,75000,0.6,1.0,0.205212,18.145149,0.340218,-0.079853,0.646469,2.979708
prioritized,2,1159,256709,0.05,,300,25.5,27.7,0.007572,75000,0.6,1.0,0.203492,18.145149,0.317633,-0.065923,0.595993,2.80604
prioritized,2,1160,257009,0.05,,300,27.5,25.5,0.009337,75000,0.6,1.0,0.206261,18.145149,0.361836,-0.03773,0.604736,2.731554
prioritized,2,1161,257309,0.05,,300,28.5,27.7,0.010667,75000,0.6,1.0,0.205885,18.145149,0.344124,-0.083618,0.656366,2.975413
prioritized,2,1162,257609,0.05,,300,27.3,28.7,0.007299,75000,0.6,1.0,0.205,18.145149,0.349762,-0.096408,0.570085,2.406277
prioritized,2,1163,257909,0.05,,300,28.3,27.7,0.00726,75000,0.6,1.0,0.202628,18.145149,0.3344,-0.124653,0.540375,2.392145
prioritized,2,1164,258209,0.05,,300,25.5,27.5,0.008293,75000,0.6,1.0,0.204951,18.145149,0.330289,-0.088769,0.584517,2.520795
prioritized,2,1165,258509,0.05,,300,23.3,25.3,0.007996,75000,0.6,1.0,0.205621,18.145149,0.34004,-0.079251,0.550031,2.335527
prioritized,2,1166,258809,0.05,,300,25.1,28.7,0.009194,75000,0.6,1.0,0.205718,18.145149,0.327871,-0.086634,0.541208,2.167242
prioritized,2,1167,259011,0.05,-1.0,202,24.19,131.39,0.006998,75000,0.6,1.0,0.205279,18.145149,0.320337,-0.117067,0.502458,2.016089
prioritized,2,1168,259311,0.05,,300,25.5,27.7,0.008705,75000,0.6,1.0,0.206556,18.145149,0.334457,-0.149257,0.558299,2.27697
prioritized,2,1169,259484,0.05,1.0,173,131.53,23.94,0.007667,75000,0.6,1.0,0.205865,18.145149,0.3421,-0.183513,0.557479,2.640327
prioritized,2,1170,259784,0.05,,300,24.9,27.5,0.008388,75000,0.6,1.0,0.204658,18.145149,0.343247,-0.300577,0.693853,4.303118
prioritized,2,1171,260084,0.05,,300,28.1,27.5,0.007971,75000,0.6,1.0,0.204725,18.145149,0.344042,-0.181236,0.620419,3.458534
prioritized,2,1172,260384,0.05,,300,28.1,25.7,0.009001,75000,0.6,1.0,0.205254,18.145149,0.345833,-0.164275,0.636455,3.273792
prioritized,2,1173,260492,0.05,-1.0,108,26.66,131.86,0.010702,75000,0.6,1.0,0.205439,18.145149,0.340224,-0.064713,0.605692,2.838228
prioritized,2,1174,260754,0.05,-1.0,262,25.89,131.09,0.008077,75000,0.6,1.0,0.205647,18.145149,0.333986,-0.158176,0.671491,3.576317
prioritized,2,1175,261054,0.05,,300,25.1,25.3,0.010399,75000,0.6,1.0,0.206753,18.145149,0.326476,-0.120581,0.64209,3.001232
prioritized,2,1176,261247,0.05,1.0,193,131.43,23.64,0.008634,75000,0.6,1.0,0.209606,18.145149,0.373636,-0.097615,0.686873,3.121369
prioritized,2,1177,261415,0.05,-1.0,168,24.36,131.56,0.009136,75000,0.6,1.0,0.208889,18.145149,0.347288,-0.175027,0.698523,3.064757
prioritized,2,1178,261715,0.05,,300,25.3,25.3,0.008138,75000,0.6,1.0,0.207069,18.145149,0.338693,-0.22743,0.730302,3.849968
prioritized,2,1179,261920,0.05,1.0,205,131.37,24.58,0.008072,75000,0.6,1.0,0.207707,18.145149,0.372105,-0.170251,0.620214,2.824996
prioritized,2,1180,262069,0.05,1.0,149,131.65,26.46,0.008752,75000,0.6,1.0,0.211008,18.145149,0.356423,-0.085662,0.696622,3.117218
prioritized,2,1181,262369,0.05,,300,25.1,28.1,0.009607,75000,0.6,1.0,0.210943,18.145149,0.364077,-0.155659,0.751456,3.721844
prioritized,2,1182,262501,0.05,-1.0,132,26.94,131.74,0.00876,75000,0.6,1.0,0.20959,18.145149,0.354626,-0.127353,0.675723,3.135506
prioritized,2,1183,262801,0.05,,300,26.5,27.5,0.008017,75000,0.6,1.0,0.207623,18.145149,0.339239,-0.10323,0.676147,3.10473
prioritized,2,1184,263101,0.05,,300,25.3,27.5,0.008878,75000,0.6,1.0,0.208238,18.145149,0.314523,-0.050119,0.649178,2.783524
prioritized,2,1185,263297,0.05,-1.0,196,23.42,131.42,0.010327,75000,0.6,1.0,0.209218,18.145149,0.329161,-0.07172,0.682889,2.80836
prioritized,2,1186,263578,0.05,1.0,281,130.99,22.8,0.010002,75000,0.6,1.0,0.20896,18.145149,0.343896,-0.058928,0.640439,2.497105
prioritized,2,1187,263796,0.05,-1.0,218,21.51,131.31,0.009339,75000,0.6,1.0,0.207236,18.145149,0.299273,-0.093496,0.67509,3.348786
prioritized,2,1188,264096,0.05,,300,28.3,23.7,0.009239,75000,0.6,1.0,0.211684,18.145149,0.373201,-0.076781,0.73192,3.815998
prioritized,2,1189,264396,0.05,,300,28.7,27.5,0.011148,75000,0.6,1.0,0.210697,18.145149,0.340182,-0.1184,0.789219,3.837086
prioritized,2,1190,264696,0.05,,300,23.3,22.3,0.009256,75000,0.6,1.0,0.209438,18.145149,0.34426,-0.098831,0.676601,3.137068
prioritized,2,1191,264996,0.05,,300,28.5,25.3,0.008042,75000,0.6,1.0,0.208564,18.145149,0.341038,-0.065544,0.627897,2.867795
prioritized,2,1192,265112,0.05,-1.0,116,29.22,131.82,0.012558,75000,0.6,1.0,0.210595,18.145149,0.334737,-0.081965,0.698734,3.125492
prioritized,2,1193,265412,0.05,,300,24.7,27.5,0.010688,75000,0.6,1.0,0.21132,18.145149,0.355603,-0.169603,0.727236,3.759887
prioritized,2,1194,265712,0.05,,300,27.5,25.3,0.009342,75000,0.6,1.0,0.209144,18.145149,0.320446,-0.075599,0.638553,3.156917
prioritized,2,1195,266012,0.05,,300,25.3,25.3,0.008775,75000,0.6,1.0,0.209319,18.145149,0.36482,-0.065813,0.608843,3.099554
prioritized,2,1196,266312,0.05,,300,25.3,27.1,0.010058,75000,0.6,1.0,0.208355,18.145149,0.327022,-0.096943,0.66923,3.619057
prioritized,2,1197,266612,0.05,,300,27.5,26.5,0.008377,75000,0.6,1.0,0.208619,18.145149,0.350813,-0.151859,0.624427,3.345519
prioritized,2,1198,266739,0.05,1.0,127,131.76,25.77,0.007221,75000,0.6,1.0,0.208136,18.145149,0.342292,-0.210404,0.640768,3.77442
prioritized,2,1199,267039,0.05,,300,28.7,27.5,0.00885,75000,0.6,1.0,0.209696,18.145149,0.341336,-0.127629,0.669682,3.417336
prioritized,2,1200,267339,0.05,,300,26.1,27.5,0.009683,75000,0.6,1.0,0.213704,18.145149,0.404358,-0.105839,0.691317,3.354099
prioritized,2,1201,267639,0.05,,300,28.1,24.7,0.008762,75000,0.6,1.0,0.210404,18.145149,0.368513,-0.136823,0.668056,3.415952
prioritized,2,1202,267939,0.05,,300,26.3,27.7,0.008312,75000,0.6,1.0,0.208589,18.145149,0.333522,-0.10924,0.615841,3.238374
prioritized,2,1203,268103,0.05,-1.0,164,21.18,131.58,0.011361,75000,0.6,1.0,0.211231,18.145149,0.348293,-0.084222,0.617178,2.863535
prioritized,2,1204,268251,0.05,-1.0,148,24.46,131.66,0.010809,75000,0.6,1.0,0.212718,18.145149,0.361964,-0.166914,0.693905,3.289747
prioritized,2,1205,268427,0.05,-1.0,176,24.32,131.52,0.008898,75000,0.6,1.0,0.213306,18.145149,0.379198,-0.169644,0.736105,3.349617
prioritized,2,1206,268632,0.05,1.0,205,131.37,21.38,0.01079,75000,0.6,1.0,0.213402,18.145149,0.351198,-0.041349,0.742661,3.133812
prioritized,2,1207,268854,0.05,-1.0,222,28.89,131.29,0.010372,75000,0.6,1.0,0.212525,18.145149,0.343607,-0.215176,0.816015,4.29272
prioritized,2,1208,269042,0.05,-1.0,188,22.86,131.46,0.008766,75000,0.6,1.0,0.213007,18.145149,0.367068,-0.0377,0.731198,3.698647
prioritized,2,1209,269213,0.05,1.0,171,131.54,24.55,0.009454,75000,0.6,1.0,0.214146,18.145149,0.383361,-0.02935,0.806934,3.682345
prioritized,2,1210,269513,0.05,,300,21.1,25.3,0.010126,75000,0.6,1.0,0.214849,18.145149,0.375884,-0.307843,1.015167,5.672461
prioritized,2,1211,269749,0.05,-1.0,236,26.02,131.22,0.009473,75000,0.6,1.0,0.213353,18.145149,0.359066,-0.262215,0.904496,4.995084
prioritized,2,1212,270049,0.05,,300,25.5,25.3,0.010641,75000,0.6,1.0,0.213549,18.145149,0.377614,-0.225322,0.833798,4.477603
prioritized,2,1213,270337,0.05,-1.0,288,28.16,130.96,0.010599,75000,0.6,1.0,0.213619,18.145149,0.373856,-0.200246,0.836601,4.038361
prioritized,2,1214,270453,0.05,-1.0,116,23.62,131.82,0.010481,75000,0.6,1.0,0.214151,18.145149,0.366921,-0.322704,0.902738,4.342892
prioritized,2,1215,270571,0.05,-1.0,118,24.41,131.81,0.011145,75000,0.6,1.0,0.21503,18.145149,0.37856,-0.351446,0.932355,4.353364
prioritized,2,1216,270871,0.05,,300,27.5,24.9,0.009511,75000,0.6,1.0,0.214099,18.145149,0.385948,-0.264074,0.921219,4.189594
prioritized,2,1217,271171,0.05,,300,27.7,27.7,0.012198,75000,0.6,1.0,0.21754,18.145149,0.399459,-0.054209,0.891174,3.820246
prioritized,2,1218,271302,0.05,1.0,131,131.74,28.55,0.01059,75000,0.6,1.0,0.217271,18.145149,0.382416,-0.003533,0.858009,3.568082
prioritized,2,1219,271596,0.05,-1.0,294,28.73,130.93,0.011321,75000,0.6,1.0,0.216533,18.145149,0.358255,-0.054368,0.897936,4.026227
prioritized,2,1220,271816,0.05,-1.0,220,26.9,131.3,0.01059,75000,0.6,1.0,0.216728,18.145149,0.371827,-0.098585,0.906152,4.232026
prioritized,2,1221,272018,0.05,-1.0,202,25.79,131.39,0.012246,75000,0.6,1.0,0.21837,18.145149,0.379529,-0.129046,0.883545,3.988238
prioritized,2,1222,272318,0.05,,300,27.5,27.7,0.013106,75000,0.6,1.0,0.218659,18.145149,0.353952,-0.279349,0.953954,4.222495
prioritized,2,1223,272618,0.05,,300,25.5,26.5,0.012827,75000,0.6,1.0,0.22015,18.145149,0.388471,-0.274999,0.922473,4.026469
prioritized,2,1224,272759,0.05,1.0,141,131.69,21.7,0.010558,75000,0.6,1.0,0.21937,18.145149,0.370391,-0.29532,0.871874,3.99449
prioritized,2,1225,273059,0.05,,300,28.5,27.5,0.012101,75000,0.6,1.0,0.220608,18.145149,0.359921,-0.258155,0.918328,4.140986
prioritized,2,1226,273156,0.05,1.0,97,131.91,21.72,0.013646,75000,0.6,1.0,0.221962,18.145149,0.389427,-0.274654,1.052547,4.769327
prioritized,2,1227,273346,0.05,-1.0,190,26.65,131.45,0.012242,75000,0.6,1.0,0.221955,18.145149,0.375447,-0.177422,1.037357,4.472381
prioritized,2,1228,273646,0.05,,300,26.5,27.7,0.012262,75000,0.6,1.0,0.219252,18.145149,0.368268,-0.162873,0.970244,4.314952
prioritized,2,1229,273946,0.05,,300,25.5,26.5,0.011648,75000,0.6,1.0,0.21865,18.145149,0.369649,-0.132506,0.887969,3.800888
prioritized,2,1230,274044,0.05,-1.0,98,28.91,131.91,0.01224,75000,0.6,1.0,0.221314,18.145149,0.403349,-0.239172,0.946487,4.117604
prioritized,2,1231,274344,0.05,,300,27.7,27.7,0.012833,75000,0.6,1.0,0.219468,18.145149,0.35392,-0.153445,0.947991,4.06891
prioritized,2,1232,274644,0.05,,300,25.5,27.7,0.012031,75000,0.6,1.0,0.220898,18.145149,0.400772,-0.105934,0.934733,3.917717
prioritized,2,1233,274944,0.05,,300,25.5,27.5,0.011039,75000,0.6,1.0,0.217376,18.145149,0.361696,-0.131334,0.80123,3.485164
prioritized,2,1234,275053,0.05,1.0,109,131.85,29.06,0.013412,75000,0.6,1.0,0.220285,18.145149,0.371989,-0.182772,0.802002,3.224617
prioritized,2,1235,275353,0.05,,300,25.3,27.7,0.012414,75000,0.6,1.0,0.221264,18.145149,0.378062,-0.28804,0.941794,4.122086
prioritized,2,1236,275653,0.05,,300,25.5,25.5,0.010672,75000,0.6,1.0,0.218329,18.145149,0.355216,-0.161374,0.785461,3.360371
prioritized,2,1237,275856,0.05,1.0,203,131.38,23.99,0.009932,75000,0.6,1.0,0.217614,18.145149,0.34094,-0.222308,0.758735,3.512292
prioritized,2,1238,276156,0.05,,300,25.5,25.5,0.011915,75000,0.6,1.0,0.220588,18.145149,0.376908,-0.165122,0.80399,3.844599
prioritized,2,1239,276456,0.05,,300,25.5,25.5,0.013523,75000,0.6,1.0,0.218282,18.145149,0.351183,-0.191177,0.824892,4.165942
prioritized,2,1240,276756,0.05,,300,25.1,26.3,0.010139,75000,0.6,1.0,0.21817,18.145149,0.380192,-0.179505,0.808115,3.986476
prioritized,2,1241,276886,0.05,-1.0,130,22.15,131.75,0.012493,75000,0.6,1.0,0.216719,18.145149,0.340238,-0.150646,0.696352,3.284238
prioritized,2,1242,277008,0.05,-1.0,122,19.79,131.79,0.014009,75000,0.6,1.0,0.217755,18.145149,0.346312,-0.204379,0.774053,3.659171
prioritized,2,1243,277116,0.05,-1.0,108,25.86,131.86,0.013673,75000,0.6,1.0,0.223136,18.145149,0.421799,-0.381486,1.002665,4.682525
prioritized,2,1244,277416,0.05,,300,25.5,25.3,0.010553,75000,0.6,1.0,0.21926,18.145149,0.37679,-0.206158,0.894309,4.216123
prioritized,2,1245,277716,0.05,,300,25.5,28.1,0.009807,75000,0.6,1.0,0.216154,18.145149,0.360161,-0.10024,0.829792,4.041081
prioritized,2,1246,277895,0.05,1.0,179,131.5,26.11,0.011198,75000,0.6,1.0,0.215761,18.145149,0.352875,-0.140057,0.808243,3.832101
prioritized,2,1247,278092,0.05,1.0,197,131.41,23.62,0.011315,75000,0.6,1.0,0.217744,18.145149,0.360872,-0.212402,0.887642,4.593508
prioritized,2,1248,278392,0.05,,300,25.3,27.5,0.011116,75000,0.6,1.0,0.216377,18.145149,0.34896,-0.187459,0.914546,4.699984
prioritized,2,1249,278692,0.05,,300,25.5,25.5,0.010199,75000,0.6,1.0,0.215451,18.145149,0.357506,-0.235276,0.885171,4.391614
prioritized,2,1250,278992,0.05,,300,27.7,25.3,0.009943,75000,0.6,1.0,0.213938,18.145149,0.349655,-0.12329,0.799621,4.066657
prioritized,2,1251,279292,0.05,,300,28.3,25.5,0.012086,75000,0.6,1.0,0.217682,18.145149,0.373722,-0.116537,0.80555,3.87837
prioritized,2,1252,279467,0.05,1.0,175,131.52,26.73,0.010216,75000,0.6,1.0,0.216057,18.145149,0.363464,-0.172916,0.769471,3.848156
prioritized,2,1253,279627,0.05,-1.0,160,29.4,131.6,0.012218,75000,0.6,1.0,0.215391,18.145149,0.353088,-0.132344,0.846489,4.174361
prioritized,2,1254,279927,0.05,,300,25.5,25.5,0.009984,75000,0.6,1.0,0.214568,18.145149,0.366568,-0.198702,0.864479,4.861784
prioritized,2,1255,280129,0.05,-1.0,202,26.19,131.39,0.011596,75000,0.6,1.0,0.217121,18.145149,0.379923,-0.195313,0.897684,4.833412
prioritized,2,1256,280337,0.05,-1.0,208,29.16,131.36,0.011859,75000,0.6,1.0,0.217661,18.145149,0.382731,-0.125686,0.93881,4.744866
prioritized,2,1257,280637,0.05,,300,27.5,25.3,0.01331,75000,0.6,1.0,0.217747,18.145149,0.368593,-0.217587,1.03613,5.177989
prioritized,2,1258,280797,0.05,-1.0,160,24.6,131.6,0.010963,75000,0.6,1.0,0.217275,18.145149,0.375081,-0.176516,0.938499,4.716477
prioritized,2,1259,280976,0.05,1.0,179,131.5,26.71,0.010124,75000,0.6,1.0,0.216002,18.145149,0.355047,-0.15954,0.892964,4.382746
prioritized,2,1260,281276,0.05,,300,25.5,25.5,0.013594,75000,0.6,1.0,0.217881,18.145149,0.367576,-0.215532,1.005508,4.60966
prioritized,2,1261,281576,0.05,,300,25.3,25.3,0.010347,75000,0.6,1.0,0.216112,18.145149,0.359276,-0.171095,0.857151,3.826588
prioritized,2,1262,281876,0.05,,300,27.5,25.5,0.010567,75000,0.6,1.0,0.214624,18.145149,0.347207,-0.122094,0.818462,3.736165
prioritized,2,1263,282071,0.05,1.0,195,131.42,23.63,0.01272,75000,0.6,1.0,0.21901,18.145149,0.397382,-0.084338,0.83086,3.529263
prioritized,2,1264,282371,0.05,,300,27.5,28.5,0.011964,75000,0.6,1.0,0.219037,18.145149,0.384988,-0.069477,0.947002,4.185978
prioritized,2,1265,282671,0.05,,300,27.7,25.3,0.011187,75000,0.6,1.0,0.215381,18.145149,0.371999,-0.056233,0.839886,3.639819
prioritized,2,1266,282844,0.05,1.0,173,131.53,22.14,0.011128,75000,0.6,1.0,0.216012,18.145149,0.373873,0.016391,0.862458,3.602641
prioritized,2,1267,283144,0.05,,300,27.7,23.5,0.011347,75000,0.6,1.0,0.218749,18.145149,0.370261,-0.082078,0.876696,4.294539
prioritized,2,1268,283444,0.05,,300,27.5,28.1,0.013786,75000,0.6,1.0,0.219754,18.145149,0.397054,-0.05894,0.937457,4.364202
prioritized,2,1269,283717,0.05,1.0,273,131.03,28.84,0.011706,75000,0.6,1.0,0.219036,18.145149,0.390687,-0.012981,0.836438,3.895098
prioritized,2,1270,283958,0.05,1.0,241,131.19,29.0,0.010097,75000,0.6,1.0,0.216473,18.145149,0.367378,-0.051938,0.825701,3.810859
prioritized,2,1271,284068,0.05,-1.0,110,26.85,131.85,0.015057,75000,0.6,1.0,0.219069,18.145149,0.369739,-0.0233,0.936731,3.86467
prioritized,2,1272,284368,0.05,,300,27.7,27.5,0.011634,75000,0.6,1.0,0.219188,18.145149,0.365774,-0.003855,0.815007,3.293403
prioritized,2,1273,284481,0.05,1.0,113,131.83,24.84,0.011813,75000,0.6,1.0,0.219051,18.145149,0.366586,-0.006314,0.772629,3.198218
prioritized,2,1274,284781,0.05,,300,25.3,24.1,0.011391,75000,0.6,1.0,0.218695,18.145149,0.389216,-0.051618,0.816152,3.529275
prioritized,2,1275,285081,0.05,,300,25.3,27.7,0.010249,75000,0.6,1.0,0.218364,18.145149,0.363304,0.036931,0.770814,3.256023
prioritized,2,1276,285215,0.05,-1.0,134,26.93,131.73,0.013401,75000,0.6,1.0,0.221914,18.145149,0.418166,-0.025324,0.840888,3.403471
prioritized,2,1277,285515,0.05,,300,25.3,27.5,0.013144,75000,0.6,1.0,0.220505,18.145149,0.364432,0.075385,0.902632,3.745896
prioritized,2,1278,285815,0.05,,300,25.3,27.7,0.010868,75000,0.6,1.0,0.218765,18.145149,0.361732,0.056794,0.784234,3.240384
prioritized,2,1279,286115,0.05,,300,27.7,28.5,0.012967,75000,0.6,1.0,0.220399,18.145149,0.351835,-0.000333,0.798653,3.163906
prioritized,2,1280,286415,0.05,,300,25.5,25.5,0.010931,75000,0.6,1.0,0.220839,18.145149,0.378273,0.034596,0.77613,3.027218
prioritized,2,1281,286511,0.05,-1.0,96,20.72,131.92,0.019359,75000,0.6,1.0,0.220488,18.145149,0.362979,-0.019038,0.755573,2.774465
prioritized,2,1282,286811,0.05,,300,26.3,24.3,0.01142,75000,0.6,1.0,0.220341,18.145149,0.351656,-0.005477,0.779775,2.949229
prioritized,2,1283,287111,0.05,,300,25.3,25.5,0.013211,75000,0.6,1.0,0.22515,18.145149,0.396361,0.03621,0.855526,3.29733
prioritized,2,1284,287411,0.05,,300,25.5,27.3,0.013227,75000,0.6,1.0,0.225403,18.145149,0.376969,-0.014409,0.801792,2.953132
prioritized,2,1285,287711,0.05,,300,25.5,25.5,0.012952,75000,0.6,1.0,0.225624,18.145149,0.364665,-0.053789,0.758915,2.802275
prioritized,2,1286,288011,0.05,,300,25.3,27.7,0.011768,75000,0.6,1.0,0.223635,18.145149,0.349898,-0.032967,0.718492,2.76467
prioritized,2,1287,288311,0.05,,300,27.5,25.3,0.015064,75000,0.6,1.0,0.226997,18.145149,0.395169,-0.22126,0.823239,3.038246
prioritized,2,1288,288611,0.05,,300,25.3,26.1,0.012685,75000,0.6,1.0,0.226159,18.145149,0.387929,-0.101788,0.733177,2.735737
prioritized,2,1289,288911,0.05,,300,25.5,25.5,0.010722,75000,0.6,1.0,0.223464,18.145149,0.35767,-0.140561,0.697382,2.735722
prioritized,2,1290,289077,0.05,-1.0,166,29.37,131.57,0.013716,75000,0.6,1.0,0.226226,18.145149,0.38031,-0.058723,0.727058,2.755471
prioritized,2,1291,289278,0.05,1.0,201,131.39,28.4,0.015729,75000,0.6,1.0,0.227259,18.145149,0.391103,0.189046,0.980184,4.604916
prioritized,2,1292,289578,0.05,,300,27.7,25.3,0.013197,75000,0.6,1.0,0.224399,18.145149,0.380741,0.058444,0.939472,4.324433
prioritized,2,1293,289878,0.05,,300,27.5,26.5,0.011198,75000,0.6,1.0,0.222963,18.145149,0.392976,0.120858,0.839343,3.894129
prioritized,2,1294,290178,0.05,,300,27.5,27.5,0.010982,75000,0.6,1.0,0.222511,18.145149,0.362891,0.041573,0.766917,3.510696
prioritized,2,1295,290281,0.05,1.0,103,131.88,29.29,0.014517,75000,0.6,1.0,0.222646,18.145149,0.354583,-0.112867,0.764408,3.223239
prioritized,2,1296,290581,0.05,,300,25.3,25.3,0.011926,75000,0.6,1.0,0.222316,18.145149,0.36309,-0.044983,0.777231,3.286783
prioritized,2,1297,290700,0.05,1.0,119,131.8,24.81,0.011818,75000,0.6,1.0,0.222306,18.145149,0.36253,-0.017817,0.74223,3.228313
prioritized,2,1298,291000,0.05,,300,27.5,27.5,0.010985,75000,0.6,1.0,0.222217,18.145149,0.373292,-0.084265,0.763633,3.439124
prioritized,2,1299,291300,0.05,,300,23.3,25.5,0.014009,75000,0.6,1.0,0.225079,18.145149,0.38562,-0.020234,0.799961,3.353098
prioritized,2,1300,291508,0.05,-1.0,208,29.16,131.36,0.015223,75000,0.6,1.0,0.225891,18.145149,0.390569,-0.056356,0.742794,2.807312
prioritized,2,1301,291808,0.05,,300,27.7,25.5,0.01189,75000,0.6,1.0,0.22315,18.145149,0.37288,0.024189,0.859788,3.792409
prioritized,2,1302,291943,0.05,1.0,135,131.72,23.93,0.015424,75000,0.6,1.0,0.223785,18.145149,0.384185,-0.052434,0.792828,3.528153
prioritized,2,1303,292243,0.05,,300,25.5,25.5,0.012358,75000,0.6,1.0,0.226091,18.145149,0.376916,0.009188,0.87018,3.658132
prioritized,2,1304,292543,0.05,,300,28.3,27.5,0.012173,75000,0.6,1.0,0.227098,18.145149,0.382052,-0.007707,0.863922,3.749259
prioritized,2,1305,292789,0.05,-1.0,246,28.17,131.17,0.013683,75000,0.6,1.0,0.22784,18.145149,0.377306,-0.069401,0.842902,3.37904
prioritized,2,1306,293089,0.05,,300,27.9,27.5,0.014064,75000,0.6,1.0,0.230639,18.145149,0.392878,-0.080135,0.896718,3.822603
prioritized,2,1307,293332,0.05,1.0,243,131.18,26.39,0.013386,75000,0.6,1.0,0.231455,18.145149,0.367959,-0.060678,0.875089,3.577927
prioritized,2,1308,293545,0.05,1.0,213,131.33,26.34,0.013036,75000,0.6,1.0,0.233328,18.145149,0.422128,-0.108428,0.999377,4.39401
prioritized,2,1309,293845,0.05,,300,25.3,27.7,0.011356,75000,0.6,1.0,0.229298,18.145149,0.386779,-0.214667,0.923238,4.234759
prioritized,2,1310,294145,0.05,,300,25.7,28.3,0.013909,75000,0.6,1.0,0.230999,18.145149,0.3719,-0.217088,0.909253,4.260102
prioritized,2,1311,294445,0.05,,300,25.1,28.7,0.013506,75000,0.6,1.0,0.23236,18.145149,0.391956,-0.225652,0.882965,3.965848
prioritized,2,1312,294659,0.05,-1.0,214,26.73,131.33,0.011556,75000,0.6,1.0,0.23201,18.145149,0.383529,-0.163938,0.887624,4.06438
prioritized,2,1313,294959,0.05,,300,23.3,25.3,0.012141,75000,0.6,1.0,0.232212,18.145149,0.415961,-0.292124,0.953694,4.626603
prioritized,2,1314,295059,0.05,-1.0,100,27.3,131.9,0.019564,75000,0.6,1.0,0.232263,18.145149,0.373706,-0.139133,0.993031,4.186079
prioritized,2,1315,295228,0.05,1.0,169,131.55,29.36,0.014249,75000,0.6,1.0,0.232847,18.145149,0.392784,-0.202993,1.082254,4.769302
prioritized,2,1316,295528,0.05,,300,23.3,27.7,0.01475,75000,0.6,1.0,0.232029,18.145149,0.396795,-0.21727,1.09781,4.830343
prioritized,2,1317,295828,0.05,,300,25.5,25.3,0.012729,75000,0.6,1.0,0.230688,18.145149,0.423407,-0.164329,0.977128,4.297287
prioritized,2,1318,296128,0.05,,300,28.1,27.7,0.013994,75000,0.6,1.0,0.232041,18.145149,0.400245,-0.172738,0.958743,4.042964
prioritized,2,1319,296428,0.05,,300,23.1,28.1,0.014889,75000,0.6,1.0,0.233788,18.145149,0.423315,-0.239946,1.002731,4.189588
prioritized,2,1320,296728,0.05,,300,25.3,27.7,0.012083,75000,0.6,1.0,0.232591,18.145149,0.409612,-0.270759,0.943037,3.988314
prioritized,2,1321,297028,0.05,,300,27.5,27.9,0.013127,75000,0.6,1.0,0.232125,18.145149,0.389985,-0.236298,0.89651,3.719489
prioritized,2,1322,297328,0.05,,300,25.3,25.5,0.01285,75000,0.6,1.0,0.23155,18.145149,0.368726,-0.170962,0.873417,3.784523
prioritized,2,1323,297628,0.05,,300,25.3,25.5,0.012323,75000,0.6,1.0,0.231377,18.145149,0.385494,-0.122292,0.818203,3.415301
