replay_type,seed,episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
prioritized,2,55,17589,0.05,,400,11.8,4.8,0.248703,10000,0.6,1.0,0.894747,17.45233,1.0151,-1.991124,5.218593,16.228649
prioritized,2,56,17989,0.05,,400,5.6,5.6,0.336794,10000,0.6,1.0,1.055735,17.45233,1.233587,-1.88346,5.805522,16.43668
prioritized,2,57,18389,0.05,,400,5.2,7.0,0.338949,10000,0.6,1.0,1.04876,18.43676,1.185779,-2.411144,5.953872,17.466328
prioritized,2,58,18789,0.05,,400,6.6,6.6,0.339937,10000,0.6,1.0,1.020819,18.43676,1.202648,-2.845517,6.46469,19.498463
prioritized,2,59,19189,0.05,,400,8.8,4.2,0.350107,10000,0.6,1.0,1.057223,18.43676,1.270763,-3.085524,6.800982,20.730196
prioritized,2,60,19589,0.05,,400,5.4,5.4,0.384475,10000,0.6,1.0,1.120334,18.43676,1.283434,-3.381278,7.187304,21.42193
prioritized,2,61,19989,0.05,,400,7.8,5.0,0.401816,10000,0.6,1.0,1.136562,18.623631,1.329516,-3.194794,7.452491,22.171247
prioritized,2,62,20389,0.05,,400,11.2,4.8,0.394591,10000,0.6,1.0,1.120998,19.909246,1.279543,-3.619457,7.954136,24.010002
prioritized,2,63,20789,0.05,,400,9.4,6.8,0.418766,10000,0.6,1.0,1.187692,21.066904,1.40804,-4.150205,8.179893,25.032412
prioritized,2,64,21189,0.05,,400,11.6,5.4,0.437104,10000,0.6,1.0,1.199371,21.066904,1.392556,-4.833327,8.331376,26.001055
prioritized,2,65,21589,0.05,,400,5.4,5.2,0.44065,10000,0.6,1.0,1.160265,21.066904,1.328867,-5.356688,8.670806,27.56834
prioritized,2,66,21989,0.05,,400,5.6,5.2,0.496344,10000,0.6,1.0,1.288504,21.156046,1.525753,-4.726029,9.142767,28.073072
prioritized,2,67,22389,0.05,,400,6.2,9.4,0.516371,10000,0.6,1.0,1.307532,21.464659,1.495008,-5.077368,9.787058,29.895613
prioritized,2,68,22789,0.05,,400,9.0,8.2,0.45325,10000,0.6,1.0,1.214886,22.111504,1.474793,-5.535781,9.561646,30.999315
prioritized,2,69,23189,0.05,,400,5.2,7.6,0.439632,10000,0.6,1.0,1.148814,22.111504,1.406874,-6.473572,9.930068,32.71806
prioritized,2,70,23589,0.05,,400,6.0,8.4,0.589995,10000,0.6,1.0,1.392628,22.657429,1.698941,-4.715902,11.424512,33.250397
prioritized,2,71,23989,0.05,,400,9.6,11.2,0.629823,10000,0.6,1.0,1.462513,25.544245,1.75962,-4.985041,11.728987,34.38562
prioritized,2,72,24389,0.05,,400,8.2,5.0,0.592584,10000,0.6,1.0,1.397972,25.544245,1.66664,-6.791105,11.300427,35.438053
prioritized,2,73,24789,0.05,,400,9.4,9.4,0.584732,10000,0.6,1.0,1.327516,25.544245,1.57001,-7.565866,11.856714,37.80645
prioritized,2,74,25189,0.05,,400,7.8,6.0,0.637087,10000,0.6,1.0,1.428678,25.544245,1.698704,-6.541687,12.164837,37.955303
prioritized,2,75,25589,0.05,,400,6.2,5.8,0.618588,10000,0.6,1.0,1.444137,25.544245,1.737335,-6.784601,12.720453,39.391266
prioritized,2,76,25989,0.05,,400,5.2,11.6,0.568702,10000,0.6,1.0,1.341784,25.544245,1.723408,-7.668314,12.726426,41.458443
prioritized,2,77,26389,0.05,,400,5.0,6.2,0.726733,10000,0.6,1.0,1.527758,26.13583,1.802176,-8.3056,13.26405,41.790207
prioritized,2,78,26789,0.05,,400,10.6,5.0,0.690102,10000,0.6,1.0,1.491668,26.914579,1.819965,-7.63772,12.956059,42.284958
prioritized,2,79,27189,0.05,,400,5.4,5.0,0.626223,10000,0.6,1.0,1.423741,27.011635,1.710455,-9.891467,14.373605,46.92905
prioritized,2,80,27589,0.05,,400,5.4,6.0,0.763129,10000,0.6,1.0,1.619851,27.452246,1.901594,-9.323491,14.937534,46.808266
prioritized,2,81,27989,0.05,,400,7.6,11.4,0.733217,10000,0.6,1.0,1.549502,28.15671,1.886616,-8.946585,14.591328,47.685753
prioritized,2,82,28389,0.05,,400,5.8,5.0,0.89224,10000,0.6,1.0,1.744677,31.528616,2.078366,-8.394195,15.701511,48.636578
prioritized,2,83,28789,0.05,,400,6.2,8.8,0.680099,10000,0.6,1.0,1.437493,31.528616,1.861602,-10.139861,16.141708,53.451279
prioritized,2,84,29189,0.05,,400,8.6,6.6,0.894964,10000,0.6,1.0,1.711089,31.528616,2.051728,-10.107244,17.1619,53.827145
prioritized,2,85,29589,0.05,,400,6.4,5.6,0.871015,10000,0.6,1.0,1.737295,31.528616,1.970696,-10.782722,16.775352,53.743343
prioritized,2,86,29989,0.05,,400,7.0,4.8,0.906356,10000,0.6,1.0,1.79299,31.528616,2.164283,-9.311392,16.860334,53.801037
prioritized,2,87,30389,0.05,,400,3.6,5.6,1.004941,10000,0.6,1.0,1.892711,33.693275,2.187493,-10.364612,17.890993,56.451923
prioritized,2,88,30789,0.05,,400,7.4,5.0,1.025402,10000,0.6,1.0,1.896833,33.693275,2.216171,-11.171989,18.850002,59.734425
prioritized,2,89,31189,0.05,,400,6.8,5.4,0.950965,10000,0.6,1.0,1.777247,33.693275,2.172458,-10.364778,18.671227,61.112137
prioritized,2,90,31589,0.05,,400,7.4,9.4,1.120553,10000,0.6,1.0,1.983963,34.137383,2.325854,-12.674799,20.26376,64.19548
prioritized,2,91,31989,0.05,,400,6.2,5.0,1.030765,10000,0.6,1.0,1.889864,34.737354,2.288386,-14.011162,21.194941,69.258362
prioritized,2,92,32389,0.05,,400,11.0,5.2,1.049244,10000,0.6,1.0,1.933575,35.059536,2.324197,-12.73847,21.710508,69.398636
prioritized,2,93,32789,0.05,,400,8.8,9.4,1.153783,10000,0.6,1.0,2.055025,35.680683,2.488523,-14.310351,22.14126,71.348473
prioritized,2,94,33189,0.05,,400,14.4,10.8,1.122123,10000,0.6,1.0,1.922792,37.435955,2.314287,-13.622341,22.97187,74.687431
prioritized,2,95,33589,0.05,,400,8.4,7.6,1.24521,10000,0.6,1.0,2.126433,37.435955,2.490373,-14.199131,23.512671,74.624352
prioritized,2,96,33989,0.05,,400,5.4,5.4,1.007696,10000,0.6,1.0,1.846495,37.858917,2.389498,-17.053946,24.093391,81.105598
prioritized,2,97,34389,0.05,,400,9.4,5.2,1.225892,10000,0.6,1.0,2.023704,41.659973,2.510648,-15.757268,24.119902,80.674698
prioritized,2,98,34789,0.05,,400,6.0,8.0,1.233582,10000,0.6,1.0,2.095301,41.659973,2.59477,-16.575031,25.939009,84.758926
prioritized,2,99,35189,0.05,,400,9.6,10.4,1.324129,10000,0.6,1.0,2.143617,41.659973,2.730493,-14.800612,26.160898,85.15802
prioritized,2,100,35589,0.05,,400,6.8,8.0,1.431481,10000,0.6,1.0,2.316005,41.659973,2.748574,-16.269114,27.679052,89.353317
prioritized,2,101,35989,0.05,,400,6.0,5.6,1.405202,10000,0.6,1.0,2.213795,41.659973,2.693754,-19.337351,28.336464,94.549301
prioritized,2,102,36389,0.05,,400,4.2,5.8,1.22644,10000,0.6,1.0,2.047783,42.808727,2.626409,-20.52622,29.107788,98.932632
prioritized,2,103,36789,0.05,,400,7.8,5.4,1.328119,10000,0.6,1.0,2.173956,44.552372,2.778447,-20.503994,30.908813,102.609001
prioritized,2,104,37189,0.05,,400,8.0,11.4,1.588738,10000,0.6,1.0,2.431317,44.552372,2.975223,-19.547394,31.805981,102.187965
prioritized,2,105,37589,0.05,,400,9.4,9.4,1.678047,10000,0.6,1.0,2.566671,44.552372,2.948572,-18.387196,31.055952,99.786446
prioritized,2,106,37989,0.05,,400,5.6,7.6,1.573292,10000,0.6,1.0,2.410799,46.029907,3.026486,-21.093697,31.861412,106.48793
prioritized,2,107,38389,0.05,,400,9.2,4.6,1.490389,10000,0.6,1.0,2.337244,46.029907,2.827048,-22.69381,33.916515,113.512421
prioritized,2,108,38789,0.05,,400,10.8,9.8,1.840799,10000,0.6,1.0,2.698163,46.457767,3.440894,-19.497898,36.080402,113.355995
prioritized,2,109,39189,0.05,,400,4.8,8.2,1.512815,10000,0.6,1.0,2.271119,46.987675,2.959088,-24.716957,35.544518,120.112892
prioritized,2,110,39589,0.05,,400,7.8,5.8,1.61841,10000,0.6,1.0,2.426726,47.337349,3.188537,-25.85817,40.16737,128.39389
prioritized,2,111,39989,0.05,,400,6.8,7.6,1.788215,10000,0.6,1.0,2.566984,49.988235,3.205521,-25.757397,39.190582,127.690559
prioritized,2,112,40389,0.05,,400,4.6,11.4,1.771739,10000,0.6,1.0,2.622407,49.988235,3.286917,-24.425791,39.807518,128.45755
prioritized,2,113,40789,0.05,,400,5.8,4.4,1.91593,10000,0.6,1.0,2.587716,50.504395,3.316119,-26.863003,42.997963,137.887009
prioritized,2,114,41189,0.05,,400,4.0,7.6,1.850321,10000,0.6,1.0,2.549019,51.688923,3.275649,-28.058552,41.357079,138.223328
prioritized,2,115,41589,0.05,,400,9.4,6.0,2.046624,10000,0.6,1.0,2.87165,53.033775,3.600619,-27.779743,45.537933,143.714127
prioritized,2,116,41989,0.05,,400,6.8,11.4,2.071977,10000,0.6,1.0,2.853685,53.033775,3.543285,-30.617285,46.32774,149.257339
prioritized,2,117,42389,0.05,,400,11.8,6.6,1.848751,10000,0.6,1.0,2.523929,53.663754,3.32234,-35.478981,47.70253,158.891617
prioritized,2,118,42789,0.05,,400,5.4,10.0,2.077691,10000,0.6,1.0,2.770389,55.630997,3.4926,-31.453886,47.915176,157.058258
prioritized,2,119,43189,0.05,,400,5.8,7.4,2.3987,10000,0.6,1.0,3.079243,55.630997,3.736722,-31.570271,46.837509,153.625946
prioritized,2,120,43589,0.05,,400,9.4,4.4,2.305876,10000,0.6,1.0,3.015408,58.529522,3.759832,-32.718388,48.398636,161.367844
prioritized,2,121,43989,0.05,,400,6.4,9.0,2.439331,10000,0.6,1.0,3.200253,59.749264,4.009218,-29.143518,49.840714,161.764908
prioritized,2,122,44389,0.05,,400,8.0,10.0,2.238116,10000,0.6,1.0,2.859513,59.749264,3.695749,-33.910789,51.39629,170.630585
prioritized,2,123,44789,0.05,,400,7.2,7.4,2.239309,10000,0.6,1.0,2.836494,59.749264,3.725793,-39.857986,53.311993,179.549133
prioritized,2,124,45189,0.05,,400,6.6,7.4,2.561797,10000,0.6,1.0,3.147436,59.794079,3.993592,-35.739254,54.533146,179.830185
prioritized,2,125,45589,0.05,,400,9.8,8.8,2.531138,10000,0.6,1.0,3.062636,62.024265,3.898323,-37.64592,56.804161,188.465591
prioritized,2,126,45989,0.05,,400,8.8,11.0,2.807664,10000,0.6,1.0,3.344304,62.024265,4.321535,-37.129555,60.200287,192.227371
prioritized,2,127,46389,0.05,,400,8.8,6.0,2.271044,10000,0.6,1.0,2.895707,67.413521,3.950547,-41.807129,58.377918,199.793762
prioritized,2,128,46789,0.05,,400,7.4,11.6,2.494776,10000,0.6,1.0,3.043093,67.413521,4.117824,-46.309845,61.486462,206.650253
prioritized,2,129,47189,0.05,,400,8.4,11.6,2.5507,10000,0.6,1.0,3.065126,67.413521,4.095818,-47.409531,66.170967,219.087509
prioritized,2,130,47589,0.05,,400,8.0,10.2,2.581892,10000,0.6,1.0,3.094771,67.413521,4.109268,-49.033428,65.064651,218.706512
prioritized,2,131,47989,0.05,,400,7.8,6.8,2.948951,10000,0.6,1.0,3.397964,73.283211,4.421681,-47.31752,69.109413,224.212021
prioritized,2,132,48389,0.05,,400,6.0,5.6,2.694503,10000,0.6,1.0,3.183983,73.283211,4.374767,-49.202381,68.944992,230.321487
prioritized,2,133,48789,0.05,,400,6.8,6.6,2.744674,10000,0.6,1.0,3.294219,73.283211,4.305177,-50.71257,69.420769,232.231171
prioritized,2,134,49189,0.05,,400,10.2,9.6,2.716513,10000,0.6,1.0,3.391392,74.203239,4.664745,-49.274384,69.370819,232.557648
prioritized,2,135,49589,0.05,,400,9.4,7.8,2.955075,10000,0.6,1.0,3.374067,74.203239,4.432445,-52.161182,73.512566,244.123062
prioritized,2,136,49989,0.05,,400,9.2,11.2,3.296504,10000,0.6,1.0,3.584656,74.203239,4.575943,-53.592228,74.174461,244.914597
prioritized,2,137,50389,0.05,,400,9.2,15.2,3.47276,10000,0.6,1.0,3.753895,74.203239,4.666105,-50.894585,78.319824,250.806076
prioritized,2,138,50789,0.05,,400,5.4,5.4,2.956091,10000,0.6,1.0,3.48024,74.203239,4.591897,-53.426231,73.380295,250.237091
prioritized,2,139,51189,0.05,,400,7.4,9.2,3.685753,10000,0.6,1.0,3.916525,75.740395,4.848637,-53.968361,79.63707,259.442566
prioritized,2,140,51589,0.05,,400,10.4,8.6,3.724098,10000,0.6,1.0,3.859823,75.994911,5.016991,-52.922482,77.502594,260.445709
prioritized,2,141,51989,0.05,,400,8.4,9.6,3.944766,10000,0.6,1.0,4.142358,77.674751,5.094953,-56.426502,84.822014,274.321564
prioritized,2,142,52389,0.05,,400,8.4,6.0,4.272902,10000,0.6,1.0,4.424925,79.493835,5.432925,-49.669434,81.915871,266.145233
prioritized,2,143,52789,0.05,,400,6.8,4.4,3.823471,10000,0.6,1.0,3.970392,79.949654,4.931652,-59.938236,85.70636,289.062195
prioritized,2,144,53189,0.05,,400,8.2,8.4,3.637348,10000,0.6,1.0,3.64836,81.297768,4.900231,-67.8517,90.361465,307.241425
prioritized,2,145,53589,0.05,,400,12.8,4.6,4.293675,10000,0.6,1.0,4.346804,82.864586,5.652737,-58.012871,92.786797,303.078613
prioritized,2,146,53989,0.05,,400,4.2,6.6,4.074995,10000,0.6,1.0,4.168459,89.306374,5.519182,-66.367485,95.373642,315.905457
prioritized,2,147,54389,0.05,,400,5.8,6.8,3.679288,10000,0.6,1.0,3.808342,89.306374,5.364743,-71.627304,101.092278,340.652435
prioritized,2,148,54789,0.05,,400,4.6,4.8,4.008186,10000,0.6,1.0,3.968928,89.306374,5.474013,-73.724686,103.677094,346.180695
prioritized,2,149,55189,0.05,,400,4.8,6.6,4.402805,10000,0.6,1.0,4.351547,89.306374,5.601159,-67.002747,98.758087,332.264404
prioritized,2,150,55589,0.05,,400,5.8,5.0,4.368111,10000,0.6,1.0,4.332643,89.306374,5.374938,-70.939766,99.907265,340.10553
prioritized,2,151,55989,0.05,,400,11.0,4.8,4.354166,10000,0.6,1.0,4.25099,90.725967,5.698718,-74.722305,104.773575,354.619324
prioritized,2,152,56389,0.05,,400,12.2,10.0,4.661487,10000,0.6,1.0,4.317293,97.355995,5.72433,-77.907394,112.17746,372.996826
prioritized,2,153,56789,0.05,,400,4.6,3.4,4.548748,10000,0.6,1.0,4.429231,97.355995,5.776635,-76.402733,107.415977,364.469299
prioritized,2,154,57189,0.05,,400,12.4,7.2,4.555864,10000,0.6,1.0,4.402403,97.355995,5.649903,-78.44088,110.657532,376.955292
prioritized,2,155,57589,0.05,,400,6.0,5.8,4.177104,10000,0.6,1.0,4.134634,97.355995,5.759115,-82.541893,117.058083,397.184753
prioritized,2,156,57989,0.05,,400,5.2,6.0,4.383406,10000,0.6,1.0,4.28915,100.545753,5.899838,-84.85553,120.832237,408.589447
prioritized,2,157,58389,0.05,,400,6.8,6.6,4.608956,10000,0.6,1.0,4.39042,100.545753,5.773199,-93.663048,124.699921,420.126465
prioritized,2,158,58789,0.05,,400,10.2,7.4,4.494711,10000,0.6,1.0,4.205286,100.545753,5.916821,-101.005394,131.109436,439.391937
prioritized,2,159,59189,0.05,,400,6.0,5.4,5.013119,10000,0.6,1.0,4.613265,100.545753,6.254826,-88.530121,128.423203,428.693695
prioritized,2,160,59589,0.05,,400,6.0,10.2,4.869886,10000,0.6,1.0,4.573641,101.856308,6.187632,-101.767464,140.72525,462.41922
prioritized,2,161,59989,0.05,,400,6.0,6.8,5.607429,10000,0.6,1.0,4.957212,102.222298,6.32029,-93.540428,136.80397,453.53244
prioritized,2,162,60389,0.05,,400,7.4,7.6,6.271877,10000,0.6,1.0,5.318778,105.238617,7.003239,-82.725716,139.179977,451.924896
prioritized,2,163,60789,0.05,,400,5.8,6.6,5.80776,10000,0.6,1.0,5.046118,106.102135,6.694038,-98.753128,142.034042,476.902954
prioritized,2,164,61189,0.05,,400,4.4,11.4,5.807176,10000,0.6,1.0,4.959793,106.544594,6.876244,-99.132835,145.396805,487.257935
prioritized,2,165,61589,0.05,,400,6.6,7.0,5.39208,10000,0.6,1.0,4.926678,109.263374,6.794039,-104.597832,151.716003,504.689728
prioritized,2,166,61989,0.05,,400,9.6,6.6,5.56288,10000,0.6,1.0,5.091873,109.263374,7.013787,-101.330566,148.03717,501.503815
prioritized,2,167,62389,0.05,,400,12.0,5.4,6.004663,10000,0.6,1.0,5.048494,110.952118,7.087948,-107.722832,159.872742,533.036255
prioritized,2,168,62789,0.05,,400,9.4,7.2,7.228041,10000,0.6,1.0,5.945098,112.407722,7.301126,-94.427834,156.346863,509.565857
prioritized,2,169,63189,0.05,,400,7.6,10.4,5.695726,10000,0.6,1.0,4.939513,115.59375,7.061029,-115.513924,160.22316,549.380981
prioritized,2,170,63589,0.05,,400,6.6,5.8,6.605702,10000,0.6,1.0,5.34476,118.407906,7.275548,-112.32254,169.888245,568.01123
prioritized,2,171,63989,0.05,,400,6.0,6.2,6.730657,10000,0.6,1.0,5.443174,118.407906,7.193751,-123.147736,177.499588,586.869141
prioritized,2,172,64389,0.05,,400,10.0,12.4,7.59203,10000,0.6,1.0,6.185227,119.989014,7.690053,-102.206123,164.895233,553.180237
prioritized,2,173,64789,0.05,,400,6.6,8.0,6.796554,10000,0.6,1.0,5.668967,120.244987,7.608459,-123.115448,173.430435,590.540222
prioritized,2,174,65189,0.05,,400,11.8,6.4,8.27643,10000,0.6,1.0,6.421193,121.195473,8.123625,-109.155281,179.064392,584.622437
prioritized,2,175,65589,0.05,,400,9.6,9.8,7.176703,10000,0.6,1.0,5.904771,124.572487,8.181556,-131.801697,179.996292,608.827209
prioritized,2,176,65989,0.05,,400,9.4,5.0,6.384627,10000,0.6,1.0,5.275679,125.321304,7.602827,-156.732727,199.139023,670.582397
prioritized,2,177,66389,0.05,,400,6.0,7.4,7.330954,10000,0.6,1.0,5.876379,125.72023,7.959468,-149.061783,202.717926,669.617004
prioritized,2,178,66789,0.05,,400,6.2,6.0,7.532664,10000,0.6,1.0,5.972082,127.306015,8.033897,-146.392319,202.393829,669.770203
prioritized,2,179,67189,0.05,,400,6.0,6.4,7.741679,10000,0.6,1.0,5.9019,131.564377,8.268161,-158.346191,210.539993,701.973083
prioritized,2,180,67589,0.05,,400,10.6,12.4,8.37583,10000,0.6,1.0,6.327257,132.714661,8.258739,-149.023285,214.637817,703.038269
prioritized,2,181,67989,0.05,,400,5.6,8.6,7.687102,10000,0.6,1.0,5.879419,133.22818,8.209598,-168.818863,216.593521,728.991577
prioritized,2,182,68389,0.05,,400,6.4,7.0,8.999442,10000,0.6,1.0,6.771699,134.103302,8.690819,-160.862854,223.798523,728.425964
prioritized,2,183,68789,0.05,,400,5.2,5.4,7.799688,10000,0.6,1.0,5.794935,134.775482,8.080001,-177.952988,221.522949,757.060791
prioritized,2,184,69189,0.05,,400,6.4,5.0,7.971407,10000,0.6,1.0,6.008323,138.029938,8.634318,-185.394577,231.956039,779.250977
prioritized,2,185,69589,0.05,,400,8.4,11.8,8.627611,10000,0.6,1.0,6.331558,139.638779,8.469743,-183.373535,233.367447,782.677795
prioritized,2,186,69989,0.05,,400,6.8,5.0,9.081585,10000,0.6,1.0,6.699893,141.131638,8.660954,-161.345596,237.115524,778.682861
prioritized,2,187,70389,0.05,,400,8.2,8.8,9.394759,10000,0.6,1.0,6.587474,144.071533,8.627133,-175.436737,233.615036,791.743469
prioritized,2,188,70789,0.05,,400,8.6,9.2,8.76996,10000,0.6,1.0,6.194364,144.071533,8.797818,-184.093933,243.299622,823.108093
prioritized,2,189,71189,0.05,,400,7.8,5.6,8.317437,10000,0.6,1.0,6.105472,145.102844,9.082027,-183.548386,243.868469,832.746887
prioritized,2,190,71589,0.05,,400,8.8,10.4,8.864941,10000,0.6,1.0,6.458953,146.254211,9.197363,-190.684341,249.274185,844.546753
prioritized,2,191,71989,0.05,,400,3.4,11.4,11.162278,10000,0.6,1.0,7.807112,148.914993,9.977929,-164.70813,254.084213,827.894775
prioritized,2,192,72389,0.05,,400,5.4,7.6,9.334976,10000,0.6,1.0,6.826006,153.78801,9.232211,-189.415436,253.515778,869.768921
prioritized,2,193,72789,0.05,,400,8.2,5.4,9.276202,10000,0.6,1.0,6.536708,153.78801,9.484599,-218.286224,266.88443,916.486084
prioritized,2,194,73189,0.05,,400,5.8,4.6,9.620663,10000,0.6,1.0,6.871477,155.141525,9.32141,-204.938293,270.557037,922.048279
prioritized,2,195,73589,0.05,,400,9.8,9.2,9.834183,10000,0.6,1.0,6.73072,157.471695,9.146905,-219.000488,277.483978,944.862549
prioritized,2,196,73989,0.05,,400,5.4,7.6,10.817845,10000,0.6,1.0,7.321024,158.347488,9.649354,-215.153107,284.059235,951.441284
prioritized,2,197,74389,0.05,,400,8.0,8.6,13.704988,10000,0.6,1.0,8.871158,159.816788,11.116822,-171.352524,287.248932,921.805115
prioritized,2,198,74789,0.05,,400,9.0,6.6,10.997172,10000,0.6,1.0,7.482285,162.674545,10.18595,-214.876328,292.834778,995.299744
prioritized,2,199,75189,0.05,,400,7.4,17.4,11.121994,10000,0.6,1.0,7.595664,163.46846,10.41089,-220.924805,296.569214,1006.62677
prioritized,2,200,75589,0.05,,400,8.8,8.4,12.045223,10000,0.6,1.0,8.145638,167.066208,10.622518,-209.472229,299.032318,1009.212585
