episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,replay_type,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
162,27632,0.05,1,97,131.91,29.72,0.539667,27632,uniform,nan,nan,nan,nan,nan,0.497099,0.692039,7.187951
163,27744,0.05,-1,112,29.44,131.84,0.499339,27744,uniform,nan,nan,nan,nan,nan,0.461662,0.647999,6.897949
164,27819,0.05,1,75,132.02,29.23,0.494397,27819,uniform,nan,nan,nan,nan,nan,0.453331,0.642321,6.852525
165,27922,0.05,1,103,131.88,26.69,0.570588,27922,uniform,nan,nan,nan,nan,nan,0.532921,0.715449,7.413013
166,28222,0.05,,300,26.9,26.5,0.637508,28222,uniform,nan,nan,nan,nan,nan,0.607901,0.856453,6.88371
167,28351,0.05,1,129,131.75,28.96,0.685179,28351,uniform,nan,nan,nan,nan,nan,0.638156,0.855433,7.943587
168,28438,0.05,1,87,131.96,26.57,0.461124,28438,uniform,nan,nan,nan,nan,nan,0.423392,0.625114,6.453101
169,28542,0.05,-1,104,29.68,131.88,0.453742,28542,uniform,nan,nan,nan,nan,nan,0.410567,0.615977,6.399911
170,28659,0.05,1,117,131.81,28.62,0.442137,28659,uniform,nan,nan,nan,nan,nan,0.406481,0.596124,6.334361
171,28756,0.05,1,97,131.91,27.52,0.381848,28756,uniform,nan,nan,nan,nan,nan,0.344098,0.530794,5.850263
172,28876,0.05,-1,120,29.4,131.8,0.453895,28876,uniform,nan,nan,nan,nan,nan,0.419117,0.601779,6.445035
173,28973,0.05,1,97,131.91,29.72,0.540617,28973,uniform,nan,nan,nan,nan,nan,0.502723,0.687302,7.073755
174,29111,0.05,-1,138,28.71,131.71,0.868976,29111,uniform,nan,nan,nan,nan,nan,0.280946,1.128728,7.614999
175,29232,0.05,1,121,131.79,26.0,0.464729,29232,uniform,nan,nan,nan,nan,nan,0.405123,0.646614,6.502494
176,29532,0.05,,300,26.5,27.5,0.486514,29532,uniform,nan,nan,nan,nan,nan,0.440782,0.649444,6.756827
